Course Section,Course Subject,Course Number,Section Number,Section Status,Enrolled/Capacity,All Instructors,Units,Meeting Patterns,Locations,Course Tags,Instructional Format,Delivery Mode,Start Date,End Date,Academic Period,Overlapping Course(s)
BIOL 160-3 - Biostatistics L and L,Biology,160,3,Open,0/14,Michelle Marvier,5,Th | 2:15 PM - 5:00 PM,Rm 214 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,BIOL 160-/ENVS 110-3
BIOL 171-1 - Social and Ethical Dimensions of Biotechnology (-),Biology,171,1,Open,0/30,Leilani Miller,5,M W F | 1:00 PM - 2:05 PM,RM 3301 SCDI,"Core Explorations :: Science, Technology and Society

Pathways :: Applied Ethics

Pathways :: Design Thinking

Pathways :: Global Health

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 173-1 - Evolution L and L (-),Biology,173,1,Open,0/16,Justen Whittall,5,M W F | 10:30 AM - 11:35 AM,Rm 308 Kenna Hall,Pathways :: Paradigm Shifts and the Nature of Human Knowing,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 173-2 - Evolution L and L (-),Biology,173,2,Open,0/16,Justen Whittall,5,W | 2:15 PM - 5:00 PM,Rm 262 Alumni Science Hall,Pathways :: Paradigm Shifts and the Nature of Human Knowing,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 174-1 - Cell Biology L and L,Biology,174,1,Open,0/32,Brian Bayless,5,M W F | 10:30 AM - 11:35 AM,RM 1301 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 174-2 - Cell Biology L and L,Biology,174,2,Open,0/16,Brian Bayless,5,T | 2:15 PM - 5:00 PM,RM 3306 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 174-3 - Cell Biology L and L,Biology,174,3,Open,0/16,Brian Bayless,5,W | 2:15 PM - 5:00 PM,RM 3306 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 179-1 - Cancer Biology (-),Biology,179,1,Open,0/32,Michelle Badura,5,T Th | 8:30 AM - 10:10 AM,RM 3301 SCDI,Pathways :: Global Health,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 181-1 - Marine Biodiversity L + L (-),Biology,181,1,Open,0/16,Dawn Hart,5,T Th | 12:10 PM - 1:50 PM,Rm 308 Kenna Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 181-2 - Marine Biodiversity L + L (-),Biology,181,2,Open,0/16,Dawn Hart,5,Th | 2:15 PM - 5:00 PM,Rm 262 Alumni Science Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 189-1 - Topics in Ethical Issues in Biotechnology and Genetics,Biology,189,1,Open,0/30,Leilani Miller,3,F | 3:30 PM - 5:15 PM,RM 3301 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 191-1 - Project Lab (Eco-Physiology of Green Crabs),Biology,191,1,Open,0/16,Yaamini Venkataraman,5,T Th | 12:10 PM - 1:50 PM,RM 1301 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 191-2 - Project Lab (Eco-Physiology of Green Crabs),Biology,191,2,Open,0/16,Yaamini Venkataraman,5,T Th | 2:15 PM - 5:00 PM,RM 2305 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-1 - Undergraduate Research,Biology,195,1,Closed,0/0,Michelle Badura,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-2 - Undergraduate Research,Biology,195,2,Closed,0/0,Brian Bayless,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-3 - Undergraduate Research,Biology,195,3,Closed,0/0,Laura Cocas | Laura Cocas,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-4 - Undergraduate Research,Biology,195,4,Closed,0/0,Elizabeth Dahlhoff,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-5 - Undergraduate Research,Biology,195,5,Closed,0/0,Janice Edgerly Rooks,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-6 - Undergraduate Research,Biology,195,6,Closed,0/0,Desiree Forsythe,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-7 - Undergraduate Research,Biology,195,7,Closed,0/0,Pascale Guiton,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-8 - Undergraduate Research,Biology,195,8,Closed,0/0,Dawn Hart,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-9 - Undergraduate Research,Biology,195,9,Closed,0/0,Angel Islas,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-10 - Undergraduate Research,Biology,195,10,Closed,0/0,Katy Korsmeyer,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-11 - Undergraduate Research,Biology,195,11,Closed,0/0,Michelle Chartrand,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-12 - Undergraduate Research,Biology,195,12,Closed,0/0,Leilani Miller,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-13 - Undergraduate Research,Biology,195,13,Closed,0/0,Christelle Sabatier,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-14 - Undergraduate Research,Biology,195,14,Closed,0/0,Brody Sandel,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-15 - Undergraduate Research,Biology,195,15,Closed,0/0,Katherine Saxton,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-16 - Undergraduate Research,Biology,195,16,Closed,0/0,Justen Whittall,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BIOL 195-17 - Undergraduate Research,Biology,195,17,Closed,0/0,Craig Stephens,1 - 3,,,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 70-1 - Contemporary Business Issues,Business,70,1,Open,0/40,Vlad Alex Ionescu,4,T Th | 8:30 AM - 10:10 AM,Rm 205 O'Connor Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 70-2 - Contemporary Business Issues,Business,70,2,Open,0/40,Vlad Alex Ionescu,4,T Th | 10:20 AM - 12:00 PM,Rm 205 O'Connor Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 70-3 - Contemporary Business Issues,Business,70,3,Open,0/40,Shawn Lange,4,T Th | 2:00 PM - 3:40 PM,RM 1308 SCDI,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 70-4 - Contemporary Business Issues,Business,70,4,Open,0/40,Shawn Lange,4,T Th | 12:10 PM - 1:50 PM,Rm 306 Lucas Hall,LSB Core :: Undergraduate Business Core,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 85-1 - Business Law,Business,85,1,Open,0/25,Michael Dana | Michael Dana,4,M W F | 10:30 AM - 11:35 AM,Rm 147 Guadalupe Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 85-2 - Business Law,Business,85,2,Open,0/25,Michael Dana | Michael Dana,4,M W F | 11:45 AM - 12:50 PM,Rm 147 Guadalupe Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 85-3 - Business Law,Business,85,3,Open,0/25,Michael Dana | Michael Dana,4,M W F | 2:15 PM - 3:20 PM,Rm 201 O'Connor Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 85-4 - Business Law,Business,85,4,Open,0/25,Michael Dana | Michael Dana,4,M W F | 3:30 PM - 4:35 PM,Rm 201 O'Connor Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 85-5 - Business Law,Business,85,5,Open,0/25,Marshall Mort,4,T Th | 8:30 AM - 10:10 AM,Rm 101 Alameda hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 85-6 - Business Law,Business,85,6,Open,0/25,Marshall Mort,4,T Th | 10:20 AM - 12:00 PM,Rm 101 Alameda hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 85-7 - Business Law,Business,85,7,Open,0/25,Arthur Casey,4,T Th | 12:10 PM - 1:50 PM,Rm 205 O'Connor Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 85-8 - Business Law,Business,85,8,Open,0/25,Arthur Casey,4,T Th | 2:00 PM - 3:40 PM,Rm 205 O'Connor Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 150-1 - Feeding The World,Business,150,1,Open,0/25,Erica Riel-Carden,5,T Th | 12:10 PM - 1:50 PM,,"Core Explorations :: Science, Technology and Society

Pathways :: Feeding the World

Pathways :: Sustainability",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 179-1 - Effective Communication in Business,Business,179,1,Open,0/16,Reginald Duhe,5,M W F | 9:15 AM - 10:20 AM,Rm 231 Aloysius Varsi Hall,Core Integrations :: Advanced Writing,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 179-2 - Effective Communication in Business,Business,179,2,Open,0/16,Reginald Duhe,5,M W F | 10:30 AM - 11:35 AM,Rm 231 Aloysius Varsi Hall,Core Integrations :: Advanced Writing,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 179-3 - Effective Communication in Business,Business,179,3,Open,0/16,Bhavna Sharma,5,M W F | 11:45 AM - 12:50 PM,Rm 114 Aloysius Varsi Hall,Core Integrations :: Advanced Writing,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 179-4 - Effective Communication in Business,Business,179,4,Open,0/16,Reginald Duhe,5,M W F | 1:00 PM - 2:05 PM,Rm 231 Aloysius Varsi Hall,Core Integrations :: Advanced Writing,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 179-5 - Effective Communication in Business,Business,179,5,Open,0/16,Michael Aquilina,5,T Th | 10:20 AM - 12:00 PM,Rm 209 Lucas Hall,Core Integrations :: Advanced Writing,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 179-6 - Effective Communication in Business,Business,179,6,Open,0/16,Brett Yokom,5,T Th | 12:10 PM - 1:50 PM,Rm 210 O'Connor Hall,Core Integrations :: Advanced Writing,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 179-7 - Effective Communication in Business,Business,179,7,Open,0/16,Brett Yokom,5,T Th | 2:00 PM - 3:40 PM,Rm 210 O'Connor Hall,Core Integrations :: Advanced Writing,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 179-8 - Effective Communication in Business,Business,179,8,Open,0/16,Michael Dam,5,T Th | 3:50 PM - 5:30 PM,Rm 309 Lucas Hall,Core Integrations :: Advanced Writing,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 179-9 - Effective Communication in Business,Business,179,9,Open,0/16,Brett Yokom,5,T Th | 5:40 PM - 7:20 PM,Rm 231 Mayer Theatre,Core Integrations :: Advanced Writing,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 179-10 - Effective Communication in Business,Business,179,10,Open,0/16,,5,M W | 5:25 PM - 7:10 PM,Rm 210 O'Connor Hall,Core Integrations :: Advanced Writing,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 183B-1 - LSB Community Fellows Seminar,Business,183B,1,Closed,0/0,Jacqueline Schmidt-Posner,1,W | 5:30 PM - 7:00 PM,Rm 134 Vari Hall,,Seminar,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 188-1 - Field Studies: Neighborhood Prosperity Initiative,Business,188,1,Open,0/20,Irene Cermeno-Vicencio | Irene Cermeno,2,T | 5:40 PM - 7:20 PM,Rm 135 Vari Hall,Core Integrations :: Experiential Learning for Social Justice,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 190-1 - LSB Peer Advising Practicum,Business,190,1,Open,0/50,Ashley Morello-Bramham,1,M | 5:25 PM - 7:10 PM,Rm 216 Kenna Hall,,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 196-1 - Leadership Practicum (Peer Career Consulting),Business,196,1,Closed,0/0,Brenda Versteeg,1,,,"Pathways :: Leading People, Organizations and Social Change",Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
BUSN 198-1 - Internship/Practicum (-),Business,198,1,Closed,0/0,Brenda Versteeg,1 - 5,,,,Internship,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 15-1 - Computer Applications in Civil Engineering (-),"Civil, Envr & Sust Engineering",15,1,Open,0/30,Laura Doyle,3,T Th | 8:30 AM - 10:10 AM,RM 2301 SCDI,Pathways :: The Digital Age,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 15-2 - Computer Applications in Civil Engineering (-),"Civil, Envr & Sust Engineering",15,2,Open,0/30,Laura Doyle,3,T Th | 10:20 AM - 12:00 PM,RM 2301 SCDI,Pathways :: The Digital Age,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 15L-1 - Computer Applications in Civil Engineering Lab,"Civil, Envr & Sust Engineering",15L,1,Open,0/20,Hayoon Chung,1,T | 2:10 PM - 4:00 PM,Rm 206 Daly Science 200,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 15L-2 - Computer Applications in Civil Engineering Lab,"Civil, Envr & Sust Engineering",15L,2,Open,0/20,Hayoon Chung,1,Th | 2:10 PM - 4:00 PM,Rm 225 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 15L-3 - Computer Applications in Civil Engineering Lab,"Civil, Envr & Sust Engineering",15L,3,Open,0/20,Hayoon Chung,1,T | 4:10 PM - 6:00 PM,Rm 206 Daly Science 200,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 41-1 - Mechanics I: Statics (-),"Civil, Envr & Sust Engineering",41,1,Open,0/38,Yingqing Qiu,4,M W F | 11:45 AM - 12:50 PM,RM 3116 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 43-1 - Mechanics III: Strength of Materials (-),"Civil, Envr & Sust Engineering",43,1,Open,0/38,Mohaddeseh Peyro,4,M W F | 8:00 AM - 9:05 AM,RM 3302 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 43-2 - Mechanics III: Strength of Materials (-),"Civil, Envr & Sust Engineering",43,2,Open,0/38,Yingqing Qiu,4,T Th | 12:10 PM - 1:50 PM,RM 3302 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 43L-1 - Mechanics III: Strength of Materials Lab,"Civil, Envr & Sust Engineering",43L,1,Open,0/20,,1,T | 2:10 PM - 4:00 PM,RM 1321 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 43L-2 - Mechanics III: Strength of Materials Lab,"Civil, Envr & Sust Engineering",43L,2,Open,0/20,,1,T | 4:10 PM - 6:00 PM,RM 1321 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 43L-3 - Mechanics III: Strength of Materials Lab,"Civil, Envr & Sust Engineering",43L,3,Open,0/20,,1,Th | 2:10 PM - 4:00 PM,RM 1321 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 43L-4 - Mechanics III: Strength of Materials Lab,"Civil, Envr & Sust Engineering",43L,4,Open,0/20,,1,Th | 4:10 PM - 6:00 PM,RM 1321 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 43L-5 - Mechanics III: Strength of Materials Lab,"Civil, Envr & Sust Engineering",43L,5,Open,0/20,,1,W | 2:10 PM - 4:00 PM,RM 1321 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 43L-6 - Mechanics III: Strength of Materials Lab,"Civil, Envr & Sust Engineering",43L,6,Open,0/20,,1,W | 4:10 PM - 6:00 PM,RM 1321 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 44-1 - Strength of Materials for Civil Engineers,"Civil, Envr & Sust Engineering",44,1,Open,0/32,Mohaddeseh Peyro,4,M W F | 9:15 AM - 10:20 AM,RM 3302 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 44-2 - Strength of Materials for Civil Engineers,"Civil, Envr & Sust Engineering",44,2,Open,0/32,Mohaddeseh Peyro,4,M W F | 10:30 AM - 11:35 AM,RM 3302 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 116-1 - Advanced Concrete and Aggregates,"Civil, Envr & Sust Engineering",116,1,Open,0/20,Vito Francioso,3,T Th | 10:20 AM - 12:00 PM,RM 1322 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,CENG 116-/CENG 216-1
CENG 119-1 - Designing for Sustainable Construction,"Civil, Envr & Sust Engineering",119,1,Open,0/40,Andy Schatzman,3,T | 5:40 PM - 8:30 PM,RM 3115 SCDI,"Pathways :: Design Thinking

Pathways :: Sustainability

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,CENG 119-/CENG 219-1
CENG 121-1 - Geotechnical Engineering (-),"Civil, Envr & Sust Engineering",121,1,Open,0/48,Sukhmander Singh,4,T Th | 8:30 AM - 10:10 AM,RM 3115 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 121L-1 - Geotechnical Engineering Lab,"Civil, Envr & Sust Engineering",121L,1,Open,0/24,Sukhmander Singh,1,T | 2:15 PM - 5:00 PM,RM 1322 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 121L-2 - Geotechnical Engineering Lab,"Civil, Envr & Sust Engineering",121L,2,Open,0/24,Sukhmander Singh,1,Th | 2:15 PM - 5:00 PM,RM 1322 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 125-1 - Municipal Engineering Design,"Civil, Envr & Sust Engineering",125,1,Open,0/48,Rong He | Rachel He,3,M W F | 8:00 AM - 9:05 AM,RM 3115 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 125L-1 - Municipal Engineering Design Lab,"Civil, Envr & Sust Engineering",125L,1,Open,0/24,Rong He | Rachel He,1,W | 2:15 PM - 5:00 PM,Rm 214 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 125L-2 - Municipal Engineering Design Lab,"Civil, Envr & Sust Engineering",125L,2,Open,0/24,Rong He | Rachel He,1,F | 2:15 PM - 5:00 PM,Rm 201 Heafey Hall,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 133-1 - Wood Design,"Civil, Envr & Sust Engineering",133,1,Open,0/20,Reynaud Serrette,4,M W F | 9:15 AM - 10:20 AM,RM 1322 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,CENG 133-/CENG 233-1
CENG 135-1 - Reinforced Concrete Design,"Civil, Envr & Sust Engineering",135,1,Open,0/20,,4,T Th | 5:40 PM - 7:20 PM,RM 3301 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 135L-1 - Reinforced Concrete Lab,"Civil, Envr & Sust Engineering",135L,1,Open,0/20,,1,Th | 2:15 PM - 5:00 PM,RM 3302 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 150-1 - Traffic Engineering: Design and Operation,"Civil, Envr & Sust Engineering",150,1,Open,0/20,Rong He | Rachel He,4,M W F | 11:45 AM - 12:50 PM,RM 1322 SCDI,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,CENG 150-/CENG 250-1
CENG 161-1 - Sustainable Water Resources,"Civil, Envr & Sust Engineering",161,1,Open,0/20,Edwin Maurer,3,T Th | 12:10 PM - 1:50 PM,RM 1322 SCDI,"Pathways :: Sustainability

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,CENG 161-/CENG 261-1
CENG 186-1 - Construction Planning and Control,"Civil, Envr & Sust Engineering",186,1,Open,0/20,Hisham Said,3,W | 5:25 PM - 8:15 PM,Rm 125 Heafey Hall,,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,CENG 186-/CENG 286-1
CENG 193-1 - Detailed Project Design (-),"Civil, Envr & Sust Engineering",193,1,Closed,0/0,,3,,,Pathways :: Design Thinking,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 193-2 - Detailed Project Design (-),"Civil, Envr & Sust Engineering",193,2,Closed,0/0,,3,,,Pathways :: Design Thinking,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 193-3 - Detailed Project Design (-),"Civil, Envr & Sust Engineering",193,3,Closed,0/0,,3,,,Pathways :: Design Thinking,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 193-4 - Detailed Project Design (-),"Civil, Envr & Sust Engineering",193,4,Closed,0/0,,3,,,Pathways :: Design Thinking,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 193-5 - Detailed Project Design (-),"Civil, Envr & Sust Engineering",193,5,Closed,0/0,,3,,,Pathways :: Design Thinking,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 193-6 - Detailed Project Design (-),"Civil, Envr & Sust Engineering",193,6,Closed,0/0,,3,,,Pathways :: Design Thinking,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 193-7 - Detailed Project Design (-),"Civil, Envr & Sust Engineering",193,7,Closed,0/0,,3,,,Pathways :: Design Thinking,Independent Study,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CENG 193L-1 - Detailed Project Design Lab,"Civil, Envr & Sust Engineering",193L,1,Open,0/42,Laura Doyle,1,M | 2:15 PM - 4:00 PM,RM 3116 SCDI,,Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 11-1 - General Chemistry I L and L (-),Chemistry,11,1,Open,0/40,Amy Shachter,5,T Th | 8:30 AM - 10:10 AM,RM 3302 SCDI,"Core Explorations :: Natural Science

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 11-2 - General Chemistry I L and L (-),Chemistry,11,2,Open,0/40,,5,M W F | 9:15 AM - 10:20 AM,RM 3116 SCDI,"Core Explorations :: Natural Science

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 11-3 - General Chemistry I L and L (-),Chemistry,11,3,Open,0/40,,5,M W F | 10:30 AM - 11:35 AM,RM 3115 SCDI,"Core Explorations :: Natural Science

Pathways :: Values in Science and Technology",Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 11-4 - General Chemistry I L and L (-),Chemistry,11,4,Open,0/20,,5,T | 8:20 AM - 11:10 AM,RM 1311 SCDI,"Core Explorations :: Natural Science

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 11-5 - General Chemistry I L and L (-),Chemistry,11,5,Open,0/20,,5,W | 2:15 PM - 5:05 PM,RM 1311 SCDI,"Core Explorations :: Natural Science

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 11-6 - General Chemistry I L and L (-),Chemistry,11,6,Open,0/20,,5,W | 5:30 PM - 8:20 PM,RM 1311 SCDI,"Core Explorations :: Natural Science

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 11-7 - General Chemistry I L and L (-),Chemistry,11,7,Open,0/20,,5,Th | 12:10 PM - 3:00 PM,RM 1311 SCDI,"Core Explorations :: Natural Science

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 11-8 - General Chemistry I L and L (-),Chemistry,11,8,Open,0/20,,5,Th | 3:20 PM - 6:10 PM,RM 1311 SCDI,"Core Explorations :: Natural Science

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 11-9 - General Chemistry I L and L (-),Chemistry,11,9,Open,0/20,,5,F | 2:15 PM - 5:05 PM,RM 1311 SCDI,"Core Explorations :: Natural Science

Pathways :: Values in Science and Technology",Laboratory,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12-1 - General Chemistry II L and L,Chemistry,12,1,Open,0/40,Hoda Mirafzal,5,T Th | 8:30 AM - 10:10 AM,RM 3116 SCDI,Core Explorations :: Natural Science,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12-2 - General Chemistry II L and L,Chemistry,12,2,Open,0/40,Linda Brunauer,5,M W F | 9:15 AM - 10:20 AM,Rm 120 Alumni Science Hall,Core Explorations :: Natural Science,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12-3 - General Chemistry II L and L,Chemistry,12,3,Open,0/40,Hoda Mirafzal,5,T Th | 10:20 AM - 12:00 PM,RM 3116 SCDI,Core Explorations :: Natural Science,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12-4 - General Chemistry II L and L,Chemistry,12,4,Open,0/40,Grace Stokes,5,M W F | 11:45 AM - 12:50 PM,RM 3115 SCDI,Core Explorations :: Natural Science,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
CHEM 12-5 - General Chemistry II L and L,Chemistry,12,5,Open,0/40,Grace Stokes,5,M W F | 1:00 PM - 2:05 PM,RM 3115 SCDI,Core Explorations :: Natural Science,Lecture,In-Person,2026-01-05,2026-03-20,Winter 2026 Quarter,
